image_path,video_number,timestamp,phase,phase_main,phase_name,label,label_id
images/2107_005550.jpg,2107,185.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/2107_005580.jpg,2107,186.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/2107_005610.jpg,2107,187.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/2107_005640.jpg,2107,188.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/2107_005670.jpg,2107,189.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/2107_005700.jpg,2107,190.0,4A,Phacoemulsification,Phacoemulsification,Phacoemulsification,3
images/2107_005730.jpg,2107,191.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_005760.jpg,2107,192.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_005790.jpg,2107,193.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_005820.jpg,2107,194.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_005850.jpg,2107,195.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_005880.jpg,2107,196.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_005910.jpg,2107,197.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_005940.jpg,2107,198.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_005970.jpg,2107,199.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006000.jpg,2107,200.0,4B,Phacoemulsification,nan,Phacoemulsification,3
images/2107_006030.jpg,2107,201.0,4B,Phacoemulsification,nan,Phacoemulsification,3
images/2107_006060.jpg,2107,202.0,4B,Phacoemulsification,nan,Phacoemulsification,3
images/2107_006150.jpg,2107,205.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2107_006180.jpg,2107,206.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2107_006210.jpg,2107,207.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2107_006240.jpg,2107,208.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2107_006270.jpg,2107,209.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2107_006300.jpg,2107,210.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2107_006330.jpg,2107,211.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2107_006360.jpg,2107,212.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2107_006390.jpg,2107,213.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2107_006420.jpg,2107,214.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2107_006450.jpg,2107,215.0,4C,Phacoemulsification,nan,Phacoemulsification,3
images/2107_006480.jpg,2107,216.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006510.jpg,2107,217.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006540.jpg,2107,218.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006570.jpg,2107,219.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006600.jpg,2107,220.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006630.jpg,2107,221.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006660.jpg,2107,222.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006690.jpg,2107,223.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006720.jpg,2107,224.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006750.jpg,2107,225.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006780.jpg,2107,226.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006810.jpg,2107,227.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006840.jpg,2107,228.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006870.jpg,2107,229.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006900.jpg,2107,230.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006930.jpg,2107,231.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006960.jpg,2107,232.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_006990.jpg,2107,233.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007020.jpg,2107,234.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007050.jpg,2107,235.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007080.jpg,2107,236.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007110.jpg,2107,237.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007140.jpg,2107,238.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007170.jpg,2107,239.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007200.jpg,2107,240.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007230.jpg,2107,241.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007260.jpg,2107,242.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007290.jpg,2107,243.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007320.jpg,2107,244.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007350.jpg,2107,245.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007380.jpg,2107,246.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007410.jpg,2107,247.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007440.jpg,2107,248.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007470.jpg,2107,249.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007500.jpg,2107,250.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007530.jpg,2107,251.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007560.jpg,2107,252.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007590.jpg,2107,253.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007620.jpg,2107,254.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007650.jpg,2107,255.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007680.jpg,2107,256.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007710.jpg,2107,257.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007740.jpg,2107,258.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007770.jpg,2107,259.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007800.jpg,2107,260.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007830.jpg,2107,261.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007860.jpg,2107,262.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007890.jpg,2107,263.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_007920.jpg,2107,264.0,5,SLM removal,SLM removal,SLM removal,4
images/2107_008370.jpg,2107,279.0,5A,SLM removal,SLM removal,SLM removal,4
images/2107_008400.jpg,2107,280.0,5A,SLM removal,SLM removal,SLM removal,4
images/2107_008430.jpg,2107,281.0,5A,SLM removal,SLM removal,SLM removal,4
images/2107_008460.jpg,2107,282.0,5A,SLM removal,SLM removal,SLM removal,4
images/2107_008490.jpg,2107,283.0,5A,SLM removal,SLM removal,SLM removal,4
images/2107_008520.jpg,2107,284.0,6A,Intraocular lens implantation,Intraocular lens implantation,Intraocular lens implantation,2
images/2107_008550.jpg,2107,285.0,6A,Intraocular lens implantation,Intraocular lens implantation,Intraocular lens implantation,2
images/2107_008580.jpg,2107,286.0,6A,Intraocular lens implantation,Intraocular lens implantation,Intraocular lens implantation,2
images/2107_008610.jpg,2107,287.0,6A,Intraocular lens implantation,Intraocular lens implantation,Intraocular lens implantation,2
images/2107_008640.jpg,2107,288.0,6A,Intraocular lens implantation,Intraocular lens implantation,Intraocular lens implantation,2
images/2107_008670.jpg,2107,289.0,6A,Intraocular lens implantation,Intraocular lens implantation,Intraocular lens implantation,2
images/2107_008730.jpg,2107,291.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_008760.jpg,2107,292.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_008790.jpg,2107,293.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_008820.jpg,2107,294.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_008910.jpg,2107,297.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_008940.jpg,2107,298.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_008970.jpg,2107,299.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_009000.jpg,2107,300.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_009030.jpg,2107,301.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_009060.jpg,2107,302.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_009090.jpg,2107,303.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_009120.jpg,2107,304.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_009240.jpg,2107,308.0,5B,SLM removal,SLM removal,SLM removal,4
images/2107_009270.jpg,2107,309.0,5B,SLM removal,SLM removal,SLM removal,4
images/2107_009300.jpg,2107,310.0,5B,SLM removal,SLM removal,SLM removal,4
images/2107_009330.jpg,2107,311.0,5B,SLM removal,SLM removal,SLM removal,4
images/2107_009360.jpg,2107,312.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_009390.jpg,2107,313.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_009480.jpg,2107,316.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009510.jpg,2107,317.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009540.jpg,2107,318.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009570.jpg,2107,319.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009600.jpg,2107,320.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009630.jpg,2107,321.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009660.jpg,2107,322.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009690.jpg,2107,323.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009720.jpg,2107,324.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009750.jpg,2107,325.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009780.jpg,2107,326.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009810.jpg,2107,327.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009840.jpg,2107,328.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009870.jpg,2107,329.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009900.jpg,2107,330.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009930.jpg,2107,331.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009960.jpg,2107,332.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_009990.jpg,2107,333.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_010020.jpg,2107,334.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_010050.jpg,2107,335.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_010080.jpg,2107,336.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_010110.jpg,2107,337.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_010170.jpg,2107,339.0,6A,Intraocular lens implantation,Intraocular lens implantation,Intraocular lens implantation,2
images/2107_010200.jpg,2107,340.0,6A,Intraocular lens implantation,Intraocular lens implantation,Intraocular lens implantation,2
images/2107_010230.jpg,2107,341.0,6A,Intraocular lens implantation,Intraocular lens implantation,Intraocular lens implantation,2
images/2107_010350.jpg,2107,345.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_010380.jpg,2107,346.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_010410.jpg,2107,347.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_010440.jpg,2107,348.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_010470.jpg,2107,349.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_010500.jpg,2107,350.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_010530.jpg,2107,351.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_010560.jpg,2107,352.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_010590.jpg,2107,353.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_010620.jpg,2107,354.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_010650.jpg,2107,355.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_010680.jpg,2107,356.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_010710.jpg,2107,357.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_010740.jpg,2107,358.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_010770.jpg,2107,359.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_010800.jpg,2107,360.0,6C,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_010830.jpg,2107,361.0,8B,Wound closure,nan,Wound closure,6
images/2107_010860.jpg,2107,362.0,8B,Wound closure,nan,Wound closure,6
images/2107_010890.jpg,2107,363.0,8B,Wound closure,nan,Wound closure,6
images/2107_010920.jpg,2107,364.0,8B,Wound closure,nan,Wound closure,6
images/2107_010950.jpg,2107,365.0,8B,Wound closure,nan,Wound closure,6
images/2107_010980.jpg,2107,366.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_011010.jpg,2107,367.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_011040.jpg,2107,368.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_011070.jpg,2107,369.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_011100.jpg,2107,370.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_011130.jpg,2107,371.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_011160.jpg,2107,372.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_011190.jpg,2107,373.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_011220.jpg,2107,374.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_011250.jpg,2107,375.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_011280.jpg,2107,376.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_011310.jpg,2107,377.0,6D,Intraocular lens implantation,nan,Intraocular lens implantation,2
images/2107_011400.jpg,2107,380.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_011430.jpg,2107,381.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_011460.jpg,2107,382.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_011490.jpg,2107,383.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_011520.jpg,2107,384.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_011550.jpg,2107,385.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_011580.jpg,2107,386.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_011610.jpg,2107,387.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_011640.jpg,2107,388.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_011670.jpg,2107,389.0,7,Viscoelastic removal,Viscoelastic removal,Viscoelastic removal,5
images/2107_011700.jpg,2107,390.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_011730.jpg,2107,391.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_011760.jpg,2107,392.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_011790.jpg,2107,393.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_011820.jpg,2107,394.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_011850.jpg,2107,395.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_011880.jpg,2107,396.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_011910.jpg,2107,397.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_011940.jpg,2107,398.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_011970.jpg,2107,399.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012000.jpg,2107,400.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012030.jpg,2107,401.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012060.jpg,2107,402.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012090.jpg,2107,403.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012120.jpg,2107,404.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012150.jpg,2107,405.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012180.jpg,2107,406.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012210.jpg,2107,407.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012240.jpg,2107,408.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012270.jpg,2107,409.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012300.jpg,2107,410.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012330.jpg,2107,411.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012360.jpg,2107,412.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012390.jpg,2107,413.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012420.jpg,2107,414.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012450.jpg,2107,415.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012480.jpg,2107,416.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012510.jpg,2107,417.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012540.jpg,2107,418.0,8A,Wound closure,Wound closure,Wound closure,6
images/2107_012600.jpg,2107,420.0,8B,Wound closure,nan,Wound closure,6
images/2107_012630.jpg,2107,421.0,8B,Wound closure,nan,Wound closure,6
images/2107_012660.jpg,2107,422.0,8B,Wound closure,nan,Wound closure,6
images/2107_012690.jpg,2107,423.0,8B,Wound closure,nan,Wound closure,6
images/2107_012720.jpg,2107,424.0,8B,Wound closure,nan,Wound closure,6
images/2107_012750.jpg,2107,425.0,8B,Wound closure,nan,Wound closure,6
images/2107_012780.jpg,2107,426.0,8B,Wound closure,nan,Wound closure,6
images/2107_012810.jpg,2107,427.0,8B,Wound closure,nan,Wound closure,6
images/2107_012840.jpg,2107,428.0,8B,Wound closure,nan,Wound closure,6
images/2107_012870.jpg,2107,429.0,8B,Wound closure,nan,Wound closure,6
images/2107_012900.jpg,2107,430.0,8B,Wound closure,nan,Wound closure,6
images/2107_012930.jpg,2107,431.0,8B,Wound closure,nan,Wound closure,6
images/2107_012960.jpg,2107,432.0,8B,Wound closure,nan,Wound closure,6
images/2107_012990.jpg,2107,433.0,8B,Wound closure,nan,Wound closure,6
images/2107_013020.jpg,2107,434.0,8B,Wound closure,nan,Wound closure,6
images/2107_013050.jpg,2107,435.0,8B,Wound closure,nan,Wound closure,6
images/2107_013080.jpg,2107,436.0,8B,Wound closure,nan,Wound closure,6
images/2107_013110.jpg,2107,437.0,8B,Wound closure,nan,Wound closure,6
images/2107_013140.jpg,2107,438.0,8B,Wound closure,nan,Wound closure,6
images/2107_013170.jpg,2107,439.0,8B,Wound closure,nan,Wound closure,6
images/2107_013200.jpg,2107,440.0,8B,Wound closure,nan,Wound closure,6
images/2107_013230.jpg,2107,441.0,8B,Wound closure,nan,Wound closure,6
images/2107_013260.jpg,2107,442.0,8B,Wound closure,nan,Wound closure,6
images/2107_013290.jpg,2107,443.0,8B,Wound closure,nan,Wound closure,6
images/2107_013320.jpg,2107,444.0,8B,Wound closure,nan,Wound closure,6
images/2107_013350.jpg,2107,445.0,8B,Wound closure,nan,Wound closure,6
images/2107_013380.jpg,2107,446.0,8B,Wound closure,nan,Wound closure,6
images/2107_013410.jpg,2107,447.0,8B,Wound closure,nan,Wound closure,6
images/2107_013440.jpg,2107,448.0,8B,Wound closure,nan,Wound closure,6
images/2107_013470.jpg,2107,449.0,8B,Wound closure,nan,Wound closure,6
images/1206_000275.jpg,1206,11.0,1-B,Wound creation,nan,Wound creation,7
images/1206_000300.jpg,1206,12.0,1-B,Wound creation,nan,Wound creation,7
images/1206_000325.jpg,1206,13.0,1-B,Wound creation,nan,Wound creation,7
images/1206_000350.jpg,1206,14.0,1-B,Wound creation,nan,Wound creation,7
images/1206_000375.jpg,1206,15.0,1-B,Wound creation,nan,Wound creation,7
images/1206_000500.jpg,1206,20.0,1-C,Wound creation,nan,Wound creation,7
images/1206_000525.jpg,1206,21.0,1-C,Wound creation,nan,Wound creation,7
images/1206_000550.jpg,1206,22.0,1-C,Wound creation,nan,Wound creation,7
images/1206_000575.jpg,1206,23.0,1-C,Wound creation,nan,Wound creation,7
images/1206_000600.jpg,1206,24.0,1-C,Wound creation,nan,Wound creation,7
images/1206_000625.jpg,1206,25.0,1-C,Wound creation,nan,Wound creation,7
images/1206_000650.jpg,1206,26.0,1-C,Wound creation,nan,Wound creation,7
images/1206_000675.jpg,1206,27.0,1-C,Wound creation,nan,Wound creation,7
images/1206_000775.jpg,1206,31.0,1-D,Wound creation,nan,Wound creation,7
images/1206_000800.jpg,1206,32.0,1-D,Wound creation,nan,Wound creation,7
images/1206_000825.jpg,1206,33.0,1-D,Wound creation,nan,Wound creation,7
images/1206_000850.jpg,1206,34.0,1-D,Wound creation,nan,Wound creation,7
images/1206_000875.jpg,1206,35.0,1-D,Wound creation,nan,Wound creation,7
images/1206_000900.jpg,1206,36.0,1-D,Wound creation,nan,Wound creation,7
images/1206_000925.jpg,1206,37.0,1-D,Wound creation,nan,Wound creation,7
images/1206_000950.jpg,1206,38.0,1-D,Wound creation,nan,Wound creation,7
images/1206_000975.jpg,1206,39.0,1-D,Wound creation,nan,Wound creation,7
images/1206_001000.jpg,1206,40.0,1-D,Wound creation,nan,Wound creation,7
images/1206_001025.jpg,1206,41.0,1-D,Wound creation,nan,Wound creation,7
images/1206_001050.jpg,1206,42.0,1-D,Wound creation,nan,Wound creation,7
images/1206_001250.jpg,1206,50.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001275.jpg,1206,51.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001300.jpg,1206,52.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001325.jpg,1206,53.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001350.jpg,1206,54.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001375.jpg,1206,55.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001400.jpg,1206,56.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001425.jpg,1206,57.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001450.jpg,1206,58.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001475.jpg,1206,59.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001500.jpg,1206,60.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001525.jpg,1206,61.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001550.jpg,1206,62.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001575.jpg,1206,63.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001600.jpg,1206,64.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001625.jpg,1206,65.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001650.jpg,1206,66.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001675.jpg,1206,67.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001700.jpg,1206,68.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001725.jpg,1206,69.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001750.jpg,1206,70.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001775.jpg,1206,71.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001800.jpg,1206,72.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001825.jpg,1206,73.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001850.jpg,1206,74.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001875.jpg,1206,75.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001900.jpg,1206,76.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001925.jpg,1206,77.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001950.jpg,1206,78.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_001975.jpg,1206,79.0,2,Capsulorhexis,Capsulorhexis,Capsulorhexis,0
images/1206_002025.jpg,1206,81.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002050.jpg,1206,82.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002075.jpg,1206,83.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002100.jpg,1206,84.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002125.jpg,1206,85.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002150.jpg,1206,86.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002175.jpg,1206,87.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002200.jpg,1206,88.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002225.jpg,1206,89.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002250.jpg,1206,90.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002275.jpg,1206,91.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002300.jpg,1206,92.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002325.jpg,1206,93.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002350.jpg,1206,94.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002375.jpg,1206,95.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002400.jpg,1206,96.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002425.jpg,1206,97.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002450.jpg,1206,98.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002475.jpg,1206,99.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
images/1206_002500.jpg,1206,100.0,3,Hydrodissection,Hydrodissection,Hydrodissection,1
